,Identificador,SMILES,Nombre,EGFR,MAPK1,SRC,STAT3,mean,BBB,Targets,peso_molecular,logP,donadores_H,aceptores_H,violaciones
9289,CNP0228697.4,C/C1=C/CC[C@]2(C)OC3=C(C=O)C(O)=C(C=O)C(O)=C3[C@H](CC(C)C)[C@H]2[C@H]2[C@@H](CC1)C2(C)C,"(1~{S},2~{R},4~{R},7~{Z},11~{S},19~{R})-15,17-dihydroxy-19-isobutyl-3,3,7,11-tetramethyl-12-oxatetracyclo[9.8.0.0^{2,4}.0^{13,18}]nonadeca-7,13,15,17-tetraene-14,16-dicarbaldehyde",0.9300302,0.92514557,0.25,0.0258611019804257,0.5327592179951064,0.32,EGFR MAPK1,454.6070000000003,6.412300000000006,2.0,5.0,1.0
9296,CNP0314131.2,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4[C@](C)(C(=O)O)[C@@H](O)C[C@H](O)[C@@]45C[C@@]35CC[C@]12C,,0.97200024,0.91442025,0.175,0.1024989947348335,0.5409798711837083,0.0,EGFR MAPK1,472.7100000000003,6.204400000000008,3.0,3.0,1.0
9299,CNP0244403.2,C=C1CC[C@@H]2[C@@](C)(CO[C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)CCC[C@]2(C)[C@H]1C/C=C1/C(=O)OC[C@H]1O,,0.9571603,0.9397398,0.24,0.0493267679292751,0.5465567169823188,0.05,EGFR MAPK1,496.5970000000004,0.8159999999999992,5.0,9.0,0.0
9366,CNP0168780.2,C[C@H](/C=C/[C@@H]1C[C@@H]1C)[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@]23C=C[C@]2(C[C@@H](O)CC[C@]12C)OO3,,0.9451325,0.9015262,0.245,0.0101717676526716,0.525457616913168,0.01,EGFR MAPK1,412.6140000000002,5.837500000000007,1.0,3.0,1.0
9374,CNP0335712.3,COC(=O)[C@@]1(C)CCC[C@]2(C)[C@H]3CC/C(=C/C(=O)OCCN(C)C)[C@H](C)[C@@H]3C(=O)C[C@@H]21,,0.9664429,0.9150629,0.3925,0.1642067058509974,0.6095531264627493,0.08,EGFR MAPK1,433.5890000000002,3.6384000000000025,0.0,6.0,0.0
9375,CNP0250159.1,C=C/C(C)=C\C[C@@H]1C(=C)CC[C@H]2[C@@](C)(CO[C@@H]3O[C@@H](CO)[C@H](O)[C@H]3O)CCC[C@@]12C,,0.9943949,0.90751016,0.18,0.0818126406335742,0.5409294251583936,0.0633333333333333,EGFR MAPK1,420.5900000000002,3.7433000000000023,3.0,5.0,0.0
9378,CNP0198459.2,C/C(C=O)=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@H]3O,DTXSID901242226,0.9438046,0.9386689,0.225,0.0395373989822082,0.5367527247455521,0.01,EGFR MAPK1,454.6950000000003,6.837100000000008,1.0,3.0,1.0
9380,CNP0200819.1,C/C(=C/CC[C@H](C)[C@@H]1CC[C@]2(C)C(=O)[C@@]3(CC[C@@]12C)[C@@H](O)C[C@@H]1C(C)(C)C(=O)CC[C@@]13C)C(=O)O,,0.93990886,0.951697,0.265,0.1251460807711704,0.5704379851927925,0.0,EGFR MAPK1,486.6930000000003,5.981700000000005,2.0,4.0,1.0
9417,CNP0133703.1,CC[C@H](C)CC(=O)OC[C@]1(C)CCC[C@]2(C)[C@@H]1CC[C@H]1C[C@](O)(CO)[C@H]3CC[C@]12C3,,0.92608005,0.9127359,0.26,0.0307945622649254,0.5324026280662314,0.0,EGFR MAPK1,420.63400000000024,5.102100000000007,2.0,4.0,1.0
9462,CNP0193551.2,C=C1C(=O)O[C@H]2C[C@H]3[C@@]4(CC[C@@]5(C)[C@H]([C@@H](C)CCC=C(C)C)CC[C@]35C)C[C@@]4(CCC(=O)OC)[C@@H]12,,0.9433594,0.92217374,0.2133333333333333,0.0985486857826026,0.544353789778984,0.29,EGFR MAPK1,482.7050000000004,7.032700000000008,0.0,4.0,1.0
9496,CNP0172935.1,C=C(CO)[C@@H]1CC[C@@H]2[C@]3(CC[C@]4(C)[C@@H]([C@H](C)CC(=O)C=C(C)C)CC[C@@]24C)C[C@]13CCC(=O)O,"3-[[(1R)-1,5-dimethyl-3-oxo-hex-4-enyl]-[1-(hydroxymethyl)vinyl]-dimethyl-[?]yl]propanoic acid",0.95739895,0.9120207,0.18,0.025161366609527,0.5186452541523817,0.54,EGFR MAPK1,470.69400000000036,6.5803000000000065,2.0,3.0,1.0
9497,CNP0297963.6,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C(=O)O)[C@H](CC[C@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,,0.9791901,0.90836287,0.18,0.0683769708702601,0.533982485217565,0.3533333333333333,EGFR MAPK1,484.6770000000004,6.362400000000007,2.0,3.0,1.0
9686,CNP0274128.5,CC(C)=CCC[C@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@@]45C[C@@]35CC[C@]12C,,0.92622215,0.91634506,0.11,0.0942220520407306,0.5116973155101826,0.0,EGFR MAPK1,424.71300000000036,8.377100000000006,0.0,1.0,1.0
9700,CNP0153873.3,C/C=C(\C)[C@H]1[C@@H](/C=C/C=C(\C)C(=O)[C@@H](C)CO)[C@@H]2C[C@@H]3O[C@]3(C)C[C@H]2[C@@H]2O[C@@]21C,,0.9053351,0.9014311,0.307,0.0861063305506342,0.5499681326376585,0.1233333333333333,EGFR MAPK1,400.5590000000002,4.239800000000004,1.0,4.0,0.0
9792,CNP0086723.2,C[C@@H]1[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)CC(C)(C)[C@]1(O)/C=C/[C@@H](C)O,,0.9201809,0.903147,0.23,0.0490266392776836,0.525588634819421,0.095,EGFR MAPK1,406.4720000000002,-1.7334999999999983,7.0,9.0,1.0
9801,CNP0297963.7,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C(=O)O)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,,0.9791901,0.90836287,0.18,0.0683769708702601,0.533982485217565,0.14,EGFR MAPK1,484.6770000000004,6.362400000000007,2.0,3.0,1.0
9866,CNP0306453.1,C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@@H]2CC[C@@H]3[C@H](C)/C=C/[C@@](O)(CO)C(C)(C)O)C[C@@H](O)C[C@@H]1O,,0.9499649,0.91482216,0.265,0.1097164117046116,0.5598758679261528,0.02,EGFR MAPK1,460.65500000000026,3.814000000000003,5.0,5.0,0.0
9875,CNP0151501.1,COC1=CC=CC2=C1OC(=O)C(C1=CC=C(OCC(=O)N[C@H]3CCOC(C)(C)C3)C=C1)=C2,,0.906484,0.9334427,0.3,0.0235140431050802,0.5408601857762699,0.6296666666666666,EGFR MAPK1,437.4920000000002,3.9212000000000025,1.0,6.0,0.0
9918,CNP0337479.4,C=C(CC[C@@H](C)[C@H]1[C@@H](O)[C@@H](O)[C@@H]2[C@]1(C)CC[C@@H]1[C@@]3(C)CC[C@H](O)C[C@@H]3[C@@H](O)C[C@]12O)[C@H](C)CO,,0.9354658,0.9185072,0.165,0.2122184015628755,0.5577978503907188,0.19,EGFR MAPK1,480.68600000000026,2.6344000000000007,6.0,6.0,1.0
9921,CNP0233787.2,CC(=O)O[C@H](/C=C/C(C)(C)O)[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1CC3,,0.91396254,0.91413987,0.26,0.0854351463492395,0.5433843890873099,0.01,EGFR MAPK1,498.7480000000005,7.199700000000009,1.0,4.0,1.0
9967,CNP0378982.6,C[C@H](CC[C@@H](O)[C@](C)(O)CO)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@]1(C)CCC(=O)C(C)(C)[C@H]1CC3=O,,0.9504551,0.932976,0.21,0.0453524511196654,0.5346958877799164,0.0433333333333333,EGFR MAPK1,488.7090000000004,5.004300000000005,3.0,5.0,1.0
9976,CNP0173034.2,C=C(/C=C/C=C(\C)CCC=C(C)C)[C@H]1CC[C@@]2([C@@H]1O)[C@@H](CCCO)/C(=C(/C)C=O)CC[C@]2(C)O,,0.9385414,0.90207326,0.28,0.2543675585839589,0.5937455546459898,0.03,EGFR MAPK1,470.69400000000036,5.997700000000009,3.0,4.0,1.0
10000,CNP0380291.2,CC1=C[C@](O)(C[C@@H](C)[C@H]2CC[C@@]3(C)C4=CC[C@@H]5C(C)(C)C(=O)CC[C@]5(C)[C@@H]4CC[C@]23C)OC1=O,,0.9075481,0.9471595,0.24,0.0108655916613899,0.5263932979153475,0.1675,EGFR MAPK1,468.67800000000034,6.378600000000007,1.0,4.0,1.0
10002,CNP0391946.1,CNCC1=CC(O)=CC2=C1C[C@@H]1CCC[C@@H](C1)[C@@]13CC[C@@H](C(C)(C)O1)[C@](N)(CCO)[C@H]3C#CC2,,0.9608149,0.90272635,0.47,0.2675129654976887,0.6502635538744221,0.08,EGFR MAPK1,466.6660000000003,3.673700000000002,4.0,5.0,0.0
10025,CNP0269848.1,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@]4(O)[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@]12C,,0.9458088,0.92861676,0.17,0.0148550824170702,0.5148201606042676,0.0283333333333333,EGFR MAPK1,444.7440000000003,7.52980000000001,2.0,2.0,1.0
10061,CNP0131767.1,CC(C)=CCC[C@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@](C)(O)C(C)(C)[C@@H]1CC3,,0.90189403,0.90423506,0.17,0.0528426046513401,0.507242923662835,0.885,EGFR MAPK1,440.75600000000026,8.869200000000003,1.0,1.0,1.0
10062,CNP0386746.2,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/OCC(=O)N[C@H](C)C5=CC=CC=C5)CC[C@]4(C)[C@H]3CC[C@@]21C,"2-[(E)-[(8R,9S,10R,13S,14S,17R)-17-ethynyl-17-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-ylidene]amino]oxy-N-[(1R)-1-phenylethyl]acetamide",0.9625436,0.97467077,0.34,0.0906649575123974,0.5919698318780993,0.2133333333333333,EGFR MAPK1,488.6720000000003,5.563500000000006,2.0,4.0,1.0
10069,CNP0237904.11,C/C(=C/CC[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)O,,0.92242855,0.9151587,0.23,0.1351909391203981,0.5506945472800995,0.055,EGFR MAPK1,454.69500000000033,7.607900000000009,1.0,2.0,1.0
10078,CNP0123691.3,C=C1C(=O)O[C@H]2C[C@H]3[C@@]4(CC[C@@]5(C)[C@H]([C@@H](C)CC/C=C(\C)C=O)CC[C@]35C)C[C@@]4(CCC(=O)O)[C@@H]12,,0.93988925,0.9400216,0.185,0.0502241488345657,0.5287837497086414,0.0,EGFR MAPK1,482.66100000000034,6.123300000000006,1.0,4.0,1.0
10088,CNP0386746.3,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/OCC(=O)N[C@@H](C)C5=CC=CC=C5)CC[C@]4(C)[C@H]3CC[C@@]21C,"2-[(E)-[(8R,9S,10R,13S,14S,17R)-17-ethynyl-17-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-ylidene]amino]oxy-N-[(1S)-1-phenylethyl]acetamide",0.9625436,0.97467077,0.34,0.0906649575123974,0.5919698318780993,0.0,EGFR MAPK1,488.6720000000003,5.563500000000006,2.0,4.0,1.0
10129,CNP0397768.3,C[C@H](CCC(=O)NC[C@H]1CCCO1)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,,0.946116,0.9096449,0.25,0.1544562422448824,0.5650542855612206,0.815,EGFR MAPK1,475.71400000000034,4.688500000000004,3.0,4.0,0.0
10165,CNP0280238.1,CC(C)=CC(=O)OC[C@@]1(C)CCC[C@]2(C)[C@@H]1CC[C@](C)(O)[C@H]2CC[C@H](C)CCO,,0.9137645,0.9032073,0.2314285714285714,0.2585065034723497,0.5767267187252303,0.615,EGFR MAPK1,408.62300000000016,5.268200000000006,2.0,4.0,1.0
10181,CNP0086723.3,C[C@@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)CC(C)(C)[C@]1(O)/C=C/[C@@H](C)O,,0.9201809,0.903147,0.23,0.0490266392776836,0.525588634819421,0.0866666666666666,EGFR MAPK1,406.4720000000002,-1.7334999999999983,7.0,9.0,1.0
10190,CNP0237904.12,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@]12C)C(=O)O,,0.92242855,0.9151587,0.23,0.1351909391203981,0.5506945472800995,0.0533333333333333,EGFR MAPK1,454.69500000000033,7.607900000000009,1.0,2.0,1.0
10206,CNP0237904.13,C/C(=C/CC[C@H](C)[C@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C)C(=O)O,,0.92242855,0.9151587,0.23,0.1351909391203981,0.5506945472800995,0.11,EGFR MAPK1,454.69500000000033,7.607900000000009,1.0,2.0,1.0
10211,CNP0163779.1,CC(C)=C[C@H](O)C[C@@H](CO)[C@@H]1CC[C@]2(C)C3=CC[C@@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C,,0.93960017,0.91250294,0.205,0.058225142250881,0.5288320630627202,0.54,EGFR MAPK1,456.71100000000035,6.486400000000008,2.0,3.0,1.0
10308,CNP0418248.1,CNCC1=CC(O)=CC2=C1C[C@H]1CCC[C@@H]3[C@@H]1CC[C@H]1CC4C(C)(C)O[C@]13[C@@H](C#CC2)[C@]4(N)CCO,"(3~{S},6~{R},7~{R},11~{R},22~{S},23~{R},26~{S})-26-amino-26-(2-hydroxyethyl)-25,25-dimethyl-14-(methylaminomethyl)-24-oxahexacyclo[20.3.1.0^{3,23}.0^{6,11}.0^{7,23}.0^{13,18}]hexacosa-13(18),14,16-trien-20-yn-16-ol",0.9256884,0.90070784,0.42,0.2790942357598848,0.6313726189399712,0.0,EGFR MAPK1,492.70400000000035,3.919700000000003,4.0,5.0,0.0
10340,CNP0328336.1,CC(C)=CC(=O)C[C@@]1([C@H]2CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@]4(C)CCC(=O)C(C)(C)[C@H]4CC[C@]23C)CO1,,0.9318645,0.914059,0.22,0.0597699148750075,0.5314233537187519,0.0,EGFR MAPK1,454.69500000000033,6.9350000000000085,0.0,3.0,1.0
10346,CNP0172524.1,CC(C)=CCC/C(C)=C/[C@H](O)C/C(C)=C/CC[C@@]1(CO)[C@H](CCCO)/C(=C(/C)C=O)CC[C@]1(C)O,,0.91129655,0.9142,0.2,0.1539385584620052,0.5448587771155013,0.18,EGFR MAPK1,490.72500000000036,5.584200000000007,4.0,5.0,1.0
10375,CNP0253686.6,C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@H]1CC3=O)C(=O)O,,0.91106665,0.93368894,0.24,0.2651596639504684,0.5874788134876172,0.385,EGFR MAPK1,468.6780000000003,6.931000000000006,1.0,3.0,1.0
10384,CNP0139253.3,C/C(=C\CC[C@]1(C)CCC2=CC(O)=CC(C)=C2O1)C/C=C\[C@H](C)C(=O)[C@H](O)CC(C)C,,0.96602416,0.94371223,0.39,0.0238686076209972,0.5809012494052493,0.6633333333333334,EGFR MAPK1,428.6130000000002,6.069320000000007,2.0,4.0,1.0
10418,CNP0107602.1,CC(C)=CCC[C@H](C)[C@H]1CC[C@@]2(C)[C@]3(C)CC[C@H]4[C@](C)(C(=O)O)[C@@H](O)C[C@H](O)[C@@]45C[C@]53CC[C@]12C,,0.9352602,0.93964666,0.2857692307692308,0.014698281679201,0.543843593112108,0.4833333333333333,EGFR MAPK1,486.7370000000003,6.594500000000008,3.0,3.0,1.0
10431,CNP0152005.2,CC(C)[C@@H]1CC[C@@H]2[C@@]3(C)CCC[C@@](C)(CO)[C@@H]3C[C@@H](O)[C@@]23O[C@@H]13,,0.9696142,0.9165507,0.235,0.087599513204859,0.5521911033012148,0.82,EGFR MAPK1,322.489,3.3758000000000017,2.0,3.0,0.0
10462,CNP0385796.3,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/OCC(=O)N[C@@H](C(=O)O)[C@H](C)CC)CC[C@]4(C)[C@H]3CC[C@@]21C,"(2R,3R)-2-[[2-[(E)-[(8R,9S,10R,13S,14S,17S)-17-ethynyl-17-hydroxy-10,13-dimethyl-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-ylidene]amino]oxyacetyl]amino]-3-methylpentanoic acid",0.9468645,0.90280217,0.33,0.0103874101565706,0.5475135200391427,0.33,EGFR MAPK1,498.6640000000004,4.301600000000003,3.0,5.0,0.0
10468,CNP0244403.3,C=C1CC[C@@H]2[C@](C)(CO[C@H]3O[C@@H](CO)[C@@H](O)[C@@H](O)[C@H]3O)CCC[C@@]2(C)[C@H]1C/C=C1/C(=O)OC[C@H]1O,,0.9571603,0.9397398,0.24,0.0493267679292751,0.5465567169823188,0.24,EGFR MAPK1,496.5970000000004,0.8159999999999992,5.0,9.0,0.0
10470,CNP0164187.2,CC(C)[C@@]1(CO)CC[C@H]([C@H]2CC[C@@]3(C)[C@@H]4CC[C@H]5C(C)(C)C(=O)CC[C@@]56C[C@@]46CC[C@]23C)CO1,,0.9018525,0.92959803,0.11,0.0762436641100618,0.5044235485275155,0.0,EGFR MAPK1,470.73800000000045,6.808300000000008,1.0,3.0,1.0
10558,CNP0226888.3,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CCC(=O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@H]12,,0.90462035,0.9231476,0.19,0.0327823381228448,0.5126375720307113,0.12,EGFR MAPK1,470.69400000000036,6.270100000000007,2.0,3.0,1.0
10565,CNP0104261.1,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)[C@@H](O)[C@@H](O)[C@H](O)[C@@H](C)[C@@H]1CC3,"29-Norlanosta-8,24-diene-1alpha,2alpha,3beta-triol",0.9294929,0.9145558,0.16,0.1075036565979283,0.5278880891494822,0.02,EGFR MAPK1,444.7000000000001,6.030600000000009,3.0,3.0,1.0
10610,CNP0250159.2,C=C/C(C)=C/C[C@@H]1C(=C)CC[C@H]2[C@@](C)(CO[C@@H]3O[C@@H](CO)[C@H](O)[C@H]3O)CCC[C@@]12C,,0.9943949,0.90751016,0.18,0.0818126406335742,0.5409294251583936,0.7883333333333334,EGFR MAPK1,420.5900000000002,3.7433000000000023,3.0,5.0,0.0
10660,CNP0451494.1,COCCNC(=O)CC[C@]12CC[C@](C)(O)C[C@H]1C(C)(C)C[C@@H]2NC1CCOCC1,,0.9640487,0.9277139,0.44,0.0529718714169062,0.5961836178542265,0.01,EGFR MAPK1,410.5990000000002,2.6338,3.0,5.0,0.0
10665,CNP0189837.2,C[C@@H](CC/C=C(\CO)C(=O)O)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C(C)(C)C(=O)CC[C@]45C[C@]35CC[C@]12C,,0.92572165,0.9393787,0.16,0.1733325163095118,0.549608216577378,0.0,EGFR MAPK1,470.6940000000004,6.414200000000007,2.0,3.0,1.0
10705,CNP0385796.4,C#C[C@@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/OCC(=O)N[C@H](C(=O)O)[C@H](C)CC)CC[C@]4(C)[C@H]3CC[C@@]21C,,0.9468645,0.90280217,0.33,0.0103874101565706,0.5475135200391427,0.0,EGFR MAPK1,498.6640000000004,4.301600000000003,3.0,5.0,0.0
10722,CNP0274325.1,CC(C)=CCC[C@]1(C)C=CC2=C(O1)C(O)=C(CC=C(C)C)C1=C2OC(C2=CC(O)=CC(O)=C2)=C1,,0.90630275,0.9007345,0.270406976744186,0.121927006711467,0.5498428083639132,0.3283333333333333,EGFR MAPK1,460.5700000000002,7.636000000000009,3.0,5.0,1.0
10747,CNP0367018.4,CO[C@H]([C@@H](C)[C@H]1O[C@]1(C)C[C@](C)(O)/C=C/C=C(\C)[C@H]1O[C@@H](CC(=O)O)CC[C@@H]1C)[C@@H](C)O,,0.9816792,0.9559174,0.302,0.0295165575927679,0.567278289398192,0.04,EGFR MAPK1,454.60400000000027,3.4778000000000016,3.0,6.0,0.0
10765,CNP0173559.2,CNCCOC(=O)/C=C1/CC[C@@H]2[C@@H](C(=O)C[C@H]3C(C)(C)[C@@H](OC(=O)CC(C)(C)O)CC[C@]23C)[C@H]1C,,0.918191,0.9458672,0.33,0.3656346954086889,0.6399232238521723,0.0,EGFR MAPK1,491.6690000000003,3.825800000000002,2.0,7.0,0.0
10787,CNP0182041.1,C[C@H](CC/C(=C\CO)C(C)(C)O)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3,,0.9132136,0.90807706,0.235,0.3506387487700769,0.6017323521925192,0.675,EGFR MAPK1,442.68400000000037,6.096400000000007,3.0,3.0,1.0
10799,CNP0261840.5,CC(C)=CCC[C@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@]1(C)[C@@H](CC3=O)[C@@](C)(C(=O)O)[C@@H](O)C[C@H]1O,,0.9318737,0.9486392,0.275,0.1244802560287154,0.5699982890071789,0.315,EGFR MAPK1,486.6930000000002,5.693600000000006,3.0,4.0,1.0
10800,CNP0197298.1,CC(C)=CCC/C(C)=C/[C@H](O)C/C(C)=C/CC[C@@]1(C)[C@H](CCCO)/C(=C(/C)C=O)CC[C@]1(C)O,,0.9149499,0.906747,0.22,0.1237407539515182,0.5413594134878796,0.91,EGFR MAPK1,474.72600000000034,6.6118000000000094,3.0,4.0,1.0
10833,CNP0108192.1,C/C(=C\CC[C@@]1(C)C=CC2=CC(O)=CC(C)=C2O1)CC/C=C1/CC[C@H](C(C)(C)O)OC1=O,,0.90376264,0.9196362,0.25,0.1302347002121696,0.5509083850530424,0.0,EGFR MAPK1,440.5800000000003,5.774520000000006,2.0,5.0,1.0
10850,CNP0269848.2,CC(C)=CCC[C@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC[C@]4(O)[C@@H](CC[C@H](O)C4(C)C)[C@]3(C)CC[C@]12C,,0.9458088,0.92861676,0.17,0.0148550824170702,0.5148201606042676,0.315,EGFR MAPK1,444.7440000000003,7.52980000000001,2.0,2.0,1.0
10856,CNP0102442.1,C=C1CC[C@@H](O)C(C)(C)[C@@H]1CC/C(C)=C/CC[C@@]1(C)CCC2=CC(O)=CC(C)=C2O1,"(2S)-2-[(E)-6-[(1R,3R)-3-hydroxy-2,2-dimethyl-6-methylidenecyclohexyl]-4-methylhex-3-enyl]-2,8-dimethyl-3,4-dihydrochromen-6-ol",0.95154274,0.904331,0.36,0.2363737108834608,0.6130618627208653,0.06,EGFR MAPK1,412.6140000000002,6.644320000000008,2.0,3.0,1.0
10870,CNP0228697.5,CC1=CCC[C@]2(C)OC3=C(C=O)C(O)=C(C=O)C(O)=C3[C@@H](CC(C)C)[C@H]2[C@H]2[C@@H](CC1)C2(C)C,,0.9300302,0.92514557,0.25,0.0258611019804257,0.5327592179951064,0.01,EGFR MAPK1,454.6070000000003,6.412300000000006,2.0,5.0,1.0
10889,CNP0238558.2,CC(C)=CC(=O)C[C@@H](C)[C@H]1CC[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@@H]3CC[C@]12C,(9,0.9192675,0.9076635,0.24,0.0115343265442942,0.5196163316360736,0.0,EGFR MAPK1,438.69600000000037,7.72220000000001,0.0,2.0,1.0
10898,CNP0352402.1,CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3[C@@H](O)C[C@H]4[C@](C)(C(=O)O)[C@@H](O)CC[C@@]45C[C@@]35CC[C@]12C,,0.95789915,0.92124504,0.155,0.1812751206696928,0.5538548276674231,0.0,EGFR MAPK1,472.7100000000004,6.204400000000008,3.0,3.0,1.0
10916,CNP0225570.1,CC(=O)OCCC[C@@H]1C(=C(C)C)CC[C@H]2[C@@]1(C)CC[C@@]1(C)[C@H]([C@H](C)CCC=C(C)C)CC[C@]21C,,0.9451936,0.9572603,0.21,0.0570107403351466,0.5423661600837866,0.4933333333333333,EGFR MAPK1,470.7820000000004,9.297500000000001,0.0,2.0,1.0
10944,CNP0099388.1,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CCO[C@@](C)(CO)[C@H]5CC[C@]43C)[C@@H]12,,0.9736223,0.9109885,0.17,0.0094130894818904,0.5160059723704725,0.0,EGFR MAPK1,458.68300000000033,6.079900000000007,2.0,3.0,1.0
10989,CNP0269635.2,C=C1C(=O)O[C@H]2C[C@H]3[C@@]4(CC[C@@]5(C)[C@H]([C@@H](C)CC/C=C(\C)CO)CC[C@]35C)C[C@@]4(CCC(=O)OC)[C@@H]12,,0.9244216,0.9418368,0.2233333333333333,0.1103525094703265,0.5499860607009149,0.75,EGFR MAPK1,498.7040000000004,6.005100000000007,1.0,5.0,1.0
11014,CNP0267330.1,C=C1COC(=O)CC[C@]23C[C@]24CC[C@]2(C)[C@@H]([C@H](C)CCC=C(C)C)CC[C@@]2(C)[C@@H]4CC[C@@H]13,,0.92909116,0.93928903,0.22,0.0323145561713956,0.5301736865428489,0.0,EGFR MAPK1,438.6960000000003,7.8812000000000095,0.0,2.0,1.0
11021,CNP0155992.1,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@@]2(O)[C@@H](O)C[C@H]3[C@@H]4CC=C5[C@H](O)C=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1,,0.9060558,0.9219664,0.205,0.046442365834863,0.5198661414587158,0.025,EGFR MAPK1,486.60500000000036,2.2273999999999994,4.0,7.0,0.0
11093,CNP0165771.6,CC(C)=CCC/C(C)=C/C=C/C(C)=C/[C@H]1C[C@@]2([C@H](O)O1)[C@H](CCCO)/C(=C(\C)C=O)CC[C@]2(C)O,,0.9501475,0.9344938,0.34,0.059497787870548,0.571034771967637,0.0,EGFR MAPK1,486.6930000000004,5.724200000000009,3.0,5.0,1.0
11104,CNP0237586.2,CC1(C)C(=O)CC[C@]2(C)C3=C(O)C4=C(C[C@H](CO)O4)C(O)=C3C(=O)C[C@H]12,,0.9254577,0.9245143,0.29,0.3681662208605468,0.6270345552151367,0.195,EGFR MAPK1,360.4060000000001,2.2429999999999994,3.0,6.0,0.0
11118,CNP0155992.2,CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@@]2(O)[C@@H](O)C[C@H]3[C@@H]4CC=C5[C@@H](O)C=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1,,0.9060558,0.9219664,0.205,0.046442365834863,0.5198661414587158,0.02,EGFR MAPK1,486.60500000000036,2.2273999999999994,4.0,7.0,0.0
